Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
P-0040510-T01-IM6	6	0.543	9.566	159.433%	2.099	85.691%	1.81255	0.521
P-0040511-T01-IM6	22	0.636	25.782	117.191%	4.096	77.407%	1.10642	0.525
P-0040513-T01-IM6	2	0.109	3.893	194.65%	1.419	100.338%	3.9682	0.03
P-0040528-T01-IM6	2	0.262	3.666	183.3%	1.367	96.661%	2.56668	0.222
P-0040536-T01-IM6	5	0.341	8.857	177.14%	2.102	94.004%	2.3632	0.261
P-0040544-T01-IM6	6	0.141	11.31	188.5%	2.511	102.511%	3.19909	-0.016
P-0040576-T01-IM6	4	0.294	6.936	173.4%	1.937	96.85%	2.90757	0.231
P-0040592-T01-IM6	5	0.591	7.71	154.2%	1.86	83.182%	1.67263	0.58
P-0040600-T01-IM6	1	0.349	1.879	187.9%	0.953	95.3%	2.80448	0.36
P-0040649-T01-IM6	7	0.466	11.01	157.286%	2.341	88.481%	2.07784	0.394
P-0040655-T02-IM6	14	0.566	19.218	137.271%	3.696	82.645%	1.60331	0.495
P-0040684-T01-IM6	5	0.429	7.834	156.68%	2.028	90.695%	2.04269	0.375
P-0040694-T01-IM6	12	0.516	18.045	150.375%	3.44	86.0%	1.66232	0.444
P-0040732-T02-IM6	3	0.133	5.76	192.0%	1.741	100.517%	3.51055	0.037
P-0040744-T01-IM6	7	0.251	12.654	180.771%	2.585	97.704%	2.98799	0.089
P-0040769-T01-IM6	7	0.47	11.292	161.314%	2.677	89.233%	1.94971	0.439
P-0040796-T01-IM6	3	0.181	5.673	189.1%	1.716	99.073%	3.17707	0.097
P-0040818-T01-IM6	2	0.248	3.757	187.85%	1.37	96.874%	3.29813	0.204
P-0040869-T01-IM6	7	0.486	10.034	143.343%	2.624	87.467%	2.22395	0.436
P-0040887-T01-IM6	3	0.317	5.527	184.233%	1.647	95.09%	2.5814	0.276
P-0040888-T01-IM6	6	0.267	10.681	178.017%	2.737	96.768%	2.4895	0.174
P-0040934-T01-IM6	4	0.375	6.959	173.975%	1.855	92.75%	2.26931	0.323
P-0040935-T01-IM6	5	0.182	9.39	187.8%	2.225	99.505%	2.93	0.037
P-0040945-T01-IM6	5	0.358	8.801	176.02%	2.088	93.378%	2.34127	0.284
P-0040952-T01-IM6	3	0.208	5.626	187.533%	1.702	98.265%	3.58363	0.13
P-0040953-T01-IM6	9	0.512	14.478	160.867%	3.608	87.507%	1.90571	0.494
P-0040954-T01-IM6	5	0.413	8.271	165.42%	2.036	91.053%	2.32719	0.354
P-0040961-T01-IM6	4	0.29	7.31	182.75%	1.914	95.7%	2.63811	0.211
P-0040984-T02-IM6	4	0.231	7.36	184.0%	1.96	98.0%	2.60249	0.14
P-0040991-T01-IM6	22	0.538	27.728	126.036%	4.565	86.27%	1.25212	0.393
P-0041007-T01-IM6	7	0.509	10.734	153.343%	2.282	86.251%	2.06428	0.449
P-0041014-T01-IM6	3	0.235	5.576	185.867%	1.687	97.399%	3.03397	0.165
P-0041023-T01-IM6	15	0.451	21.547	143.647%	3.729	90.442%	1.58532	0.302
P-0041040-T01-IM6	1	0.256	1.884	188.4%	0.967	96.7%	2.84794	0.237
P-0041053-T01-IM6	2	0.209	3.824	191.2%	1.383	97.793%	3.16226	0.152
P-0041075-T01-IM6	11	0.523	15.427	140.245%	3.081	85.452%	2.05514	0.443
P-0041118-T03-IM6	26	0.757	27.1	104.231%	6.993	67.922%	1.02247	0.743
P-0041125-T01-IM6	10	0.503	15.408	154.08%	2.737	86.552%	1.67158	0.41
P-0041149-T01-IM6	1	0.156	1.93	193.0%	0.99	99.0%	3.34681	0.124
P-0041174-T01-IM6	1	0.349	1.879	187.9%	0.953	95.3%	2.80448	0.36
P-0041179-T01-IM6	1	0.427	1.852	185.2%	0.939	93.9%	2.6045	0.456
P-0041197-T01-IM6	7	0.329	11.886	169.8%	2.522	95.323%	2.55046	0.219
P-0041206-T01-IM6	2	0.399	3.49	174.5%	1.302	92.065%	2.59187	0.378
P-0041210-T01-IM6	2	0.173	3.779	188.95%	1.408	99.561%	4.30607	0.122
P-0041215-T02-IM6	1	0.156	1.93	193.0%	0.99	99.0%	3.34681	0.124
P-0041217-T01-IM6	2	0.059	3.943	197.15%	1.436	101.541%	4.3293	-0.033
P-0041247-T01-IM6	3	0.255	5.541	184.7%	1.677	96.822%	3.11792	0.19
P-0041251-T01-IM6	8	0.316	13.902	173.775%	2.697	95.353%	2.32711	0.168
P-0041277-T02-IM6	9	0.421	15.456	171.733%	3.745	90.83%	2.31874	0.367
P-0041297-T01-IM6	17	0.758	18.525	108.971%	3.758	67.496%	1.02872	0.736
P-0041300-T01-IM6	2	0.327	3.679	183.95%	1.341	94.823%	3.14642	0.303
P-0041304-T02-IM6	10	0.364	16.678	166.78%	2.96	93.603%	2.09853	0.203
P-0041305-T01-IM6	1	0.019	1.992	199.2%	1.021	102.1%	5.46328	-0.031
P-0041306-T01-IM6	31	0.575	39.571	127.648%	5.963	81.908%	1.22316	0.422
P-0041310-T01-IM6	9	0.377	15.135	168.167%	3.339	92.607%	2.11015	0.288
P-0041329-T01-IM6	1	0.154	1.947	194.7%	0.988	98.8%	3.62293	0.117
P-0041355-T01-IM6	4	0.359	7.004	175.1%	1.867	93.35%	2.46619	0.302
P-0041416-T01-IM6	3	0.194	5.71	190.333%	1.702	98.265%	3.17799	0.099
P-0041421-T01-IM6	4	0.216	7.383	184.575%	1.973	98.65%	2.9787	0.123
P-0041438-T01-IM6	4	0.433	6.435	160.875%	1.803	90.15%	2.14398	0.39
P-0041470-T01-IM6	1	0.216	1.925	192.5%	0.977	97.7%	3.28401	0.194
P-0041484-T01-IM6	4	0.168	7.534	188.35%	2.004	100.2%	3.18603	0.06
P-0041521-T01-IM6	20	0.714	23.591	117.955%	4.347	72.45%	1.05578	0.689
P-0041522-T01-IM6	4	0.307	6.889	172.225%	1.925	96.25%	2.70645	0.246
P-0041524-T01-IM6	2	0.075	3.937	196.85%	1.423	100.621%	4.15693	-0.034
P-0041543-T01-IM6	11	0.342	18.672	169.745%	4.098	94.015%	2.08553	0.234
P-0041594-T01-IM6	1	0.253	1.886	188.6%	0.968	96.8%	2.86237	0.233
P-0041601-T01-IM6	3	0.397	5.286	176.2%	1.599	92.318%	2.47589	0.368
P-0041615-T01-IM6	9	0.382	14.94	166.0%	2.778	92.6%	2.08404	0.249
P-0041623-T01-IM6	2	0.131	3.89	194.5%	1.407	99.49%	3.69248	0.044
P-0041629-T01-IM6	21	0.592	28.335	134.929%	4.776	80.729%	1.34114	0.504
P-0041637-T01-IM6	7	0.271	12.548	179.257%	2.564	96.91%	2.53523	0.118
P-0041642-T01-IM6	35	0.667	39.017	111.477%	6.104	74.572%	1.06295	0.561
P-0041676-T01-IM6	5	0.447	7.911	158.22%	2.368	89.502%	1.89441	0.411
P-0041695-T01-IM6	1	0.005	1.998	199.8%	1.014	101.4%	7.08091	-0.069
P-0041703-T01-IM6	12	0.489	18.128	151.067%	3.022	87.238%	1.71269	0.361
P-0041730-T01-IM6	11	0.53	15.882	144.382%	3.057	84.786%	1.7545	0.452
P-0041830-T01-IM6	19	0.75	22.343	117.595%	4.12	69.641%	1.10172	0.736
P-0041835-T01-IM6	1	0.156	1.93	193.0%	0.99	99.0%	3.34681	0.124
P-0041864-T01-IM6	1	0.256	1.884	188.4%	0.967	96.7%	2.84794	0.237
P-0041866-T01-IM6	3	0.336	5.498	183.267%	1.638	94.57%	2.50072	0.304
P-0041872-T01-IM6	10	0.459	16.017	160.17%	3.078	88.854%	1.93256	0.368
P-0041875-T01-IM6	1	0.156	1.93	193.0%	0.99	99.0%	3.34681	0.124
P-0041876-T01-IM6	43	0.722	45.678	106.228%	6.542	69.345%	0.89449	0.625
P-0041883-T02-IM6	4	0.36	7.002	175.05%	1.866	93.3%	2.49784	0.303
P-0041893-T03-IM6	3	0.219	5.621	187.367%	1.694	97.803%	3.08834	0.143
P-0041908-T01-IM6	1	0.058	1.98	198.0%	1.005	100.5%	4.6035	-0.003
P-0041909-T01-IM6	4	0.205	7.513	187.825%	1.966	98.3%	2.90721	0.091
P-0041941-T01-IM6	2	0.361	3.538	176.9%	1.32	93.338%	4.87328	0.335
P-0041967-T01-IM6	2	0.164	3.839	191.95%	1.4	98.995%	3.88296	0.099
P-0041976-T01-IM6	7	0.43	11.133	159.043%	2.71	90.333%	2.05564	0.369
P-0042033-T03-IM6	4	0.442	6.403	160.075%	1.794	89.7%	2.70826	0.4
P-0042034-T01-IM6	2	0.229	3.807	190.35%	1.377	97.369%	3.06427	0.181
P-0042047-T01-IM6	3	0.338	5.415	180.5%	1.632	94.224%	2.37172	0.296
P-0042069-T03-IM6	9	0.496	13.96	155.111%	2.882	86.896%	1.97467	0.428
P-0042088-T01-IM6	6	0.42	9.859	164.317%	2.223	90.754%	2.29535	0.349
P-0042099-T01-IM6	9	0.465	14.167	157.411%	2.938	88.584%	2.26292	0.39
P-0042104-T01-IM6	2	0.191	3.812	190.6%	1.39	98.288%	3.28039	0.133
P-0042115-T01-IM6	9	0.424	14.666	162.956%	2.717	90.567%	1.91112	0.309
P-0042153-T01-IM6	3	0.135	5.757	191.9%	1.74	100.459%	3.45761	0.039
P-0042154-T01-IM6	9	0.565	13.166	146.289%	2.49	83.0%	1.6293	0.505
P-0042158-T02-IM6	7	0.425	11.806	168.657%	2.728	90.933%	2.18892	0.373
P-0042173-T01-IM6	1	0.24	1.891	189.1%	0.971	97.1%	2.91318	0.219
P-0042197-T01-IM6	12	0.572	17.45	145.417%	3.497	82.425%	1.73001	0.52
P-0042203-T02-IM6	3	0.278	5.5	183.333%	1.664	96.071%	3.37826	0.218
P-0042240-T02-IM6	4	0.356	6.98	174.5%	1.869	93.45%	2.50639	0.299
P-0042251-T01-IM6	1	0.256	1.884	188.4%	0.967	96.7%	2.84794	0.237
P-0042274-T01-IM6	5	0.252	9.155	183.1%	2.172	97.135%	2.97075	0.136
P-0042317-T01-IM6	3	0.297	5.486	182.867%	1.654	95.494%	2.64032	0.243
P-0042326-T01-IM6	7	0.284	12.476	178.229%	2.55	96.381%	2.66404	0.137
P-0042327-T01-IM6	11	0.539	17.025	154.773%	3.515	85.251%	1.63779	0.499
P-0042329-T01-IM6	9	0.374	14.9	165.556%	4.26	92.961%	2.05863	0.326
P-0042331-T01-IM6	2	0.374	3.633	181.65%	1.324	93.621%	2.40826	0.361
P-0042402-T01-IM6	22	0.584	29.086	132.209%	4.883	81.383%	1.28994	0.487
P-0042415-T01-IM6	13	0.51	19.413	149.331%	3.549	86.076%	1.74269	0.418
P-0042417-T01-IM6	6	0.456	8.968	149.467%	2.193	89.529%	2.04152	0.398
P-0042419-T01-IM6	17	0.542	21.726	127.8%	3.69	84.654%	1.38508	0.41
P-0042477-T02-IM6	8	0.539	12.177	152.212%	2.398	84.782%	1.69783	0.483
P-0042479-T01-IM6	1	0.149	1.948	194.8%	0.989	98.9%	3.65325	0.111
P-0042506-T01-IM6	3	0.242	5.638	187.933%	1.68	96.995%	2.99734	0.169
P-0042514-T01-IM6	6	0.445	9.474	157.9%	2.195	89.61%	2.32151	0.381
P-0042521-T01-IM6	4	0.229	7.462	186.55%	1.951	97.55%	2.7804	0.124
P-0042533-T01-IM6	1	0.216	1.925	192.5%	0.977	97.7%	3.28401	0.194
P-0042558-T01-IM6	2	0.222	3.716	185.8%	1.386	98.005%	2.95233	0.178
P-0042580-T01-IM6	1	0.134	1.954	195.4%	0.992	99.2%	3.76385	0.092
P-0042587-T01-IM6	2	0.296	3.621	181.05%	1.351	95.53%	2.39071	0.262
P-0042595-T03-IM6	1	0.315	1.891	189.1%	0.96	96.0%	2.90793	0.317
P-0042596-T02-IM6	4	0.537	6.057	151.425%	1.695	84.75%	2.45035	0.51
P-0042605-T01-IM6	4	0.264	7.372	184.3%	1.93	96.5%	2.96838	0.174
P-0042607-T01-IM6	3	0.318	5.253	175.1%	1.647	95.09%	3.9577	0.271
P-0042613-T01-IM6	2	0.368	3.53	176.5%	1.317	93.126%	2.14128	0.343
P-0042616-T01-IM6	6	0.364	10.208	170.133%	2.637	93.232%	2.36435	0.301
P-0042651-T01-IM6	6	0.249	10.586	176.433%	2.435	99.408%	2.66067	0.142
P-0042655-T01-IM6	3	0.353	5.171	172.367%	1.622	93.646%	1.99478	0.311
P-0042657-T01-IM6	14	0.452	21.988	157.057%	4.185	89.224%	1.79736	0.35
P-0042669-T01-IM6	8	0.441	13.075	163.438%	2.539	89.767%	1.99257	0.35
P-0042672-T01-IM6	2	0.231	3.705	185.25%	1.382	97.722%	2.65865	0.188
P-0042673-T01-IM6	2	0.168	3.859	192.95%	1.395	98.641%	3.42627	0.096
P-0042706-T01-IM6	12	0.411	18.995	158.292%	3.176	91.683%	1.89408	0.245
P-0042717-T03-IM6	4	0.156	7.634	190.85%	1.994	99.7%	3.40446	0.02
P-0042736-T01-IM6	4	0.149	7.646	191.15%	2.0	100.0%	3.91809	0.012
P-0042799-T01-IM6	6	0.203	11.09	184.833%	2.435	99.408%	2.99458	0.05
P-0042804-T01-IM6	5	0.482	7.982	159.64%	1.964	87.833%	2.34103	0.438
P-0042863-T01-IM6	10	0.359	16.324	163.24%	3.27	94.397%	2.25019	0.24
P-0042874-T01-IM6	16	0.556	22.83	142.688%	4.251	83.369%	1.52681	0.483
P-0042876-T01-IM6	3	0.195	5.707	190.233%	2.193	98.074%	3.33366	0.14
P-0042878-T01-IM6	3	0.305	5.283	176.1%	1.656	95.609%	2.75044	0.257
P-0042897-T01-IM6	8	0.411	13.25	165.625%	2.883	91.168%	1.96719	0.331
P-0042995-T01-IM6	3	0.388	5.089	169.633%	1.596	92.145%	2.47836	0.351
P-0042996-T01-IM6	8	0.336	13.081	163.512%	3.0	94.868%	2.35383	0.238
P-0043000-T02-IM6	3	0.176	5.683	189.433%	1.718	99.189%	3.49286	0.091
P-0043007-T01-IM6	1	0.215	1.903	190.3%	0.977	97.7%	3.02572	0.19
P-0043018-T01-IM6	1	0.256	1.884	188.4%	0.967	96.7%	2.84794	0.237
P-0043020-T01-IM6	25	0.49	35.06	140.24%	5.857	87.311%	1.46186	0.337
P-0043031-T01-IM6	7	0.683	8.279	118.271%	1.945	73.514%	0.98144	0.654
P-0043041-T01-IM6	6	0.553	8.329	138.817%	2.042	83.364%	1.65283	0.509
P-0043066-T01-IM6	21	0.652	26.8	127.619%	4.103	76.191%	1.20457	0.57
P-0043067-T01-IM6	2	0.236	3.769	188.45%	1.374	97.156%	3.49237	0.188
P-0043089-T01-IM6	3	0.079	5.883	196.1%	1.752	101.152%	3.9626	-0.068
P-0043102-T02-IM6	2	0.51	3.539	176.95%	1.812	90.6%	2.15987	0.523
P-0043112-T01-IM6	1	0.066	1.977	197.7%	1.004	100.4%	4.46823	0.008
P-0043131-T01-IM6	77	0.816	68.046	88.371%	10.109	59.465%	0.63251	0.773
P-0043151-T01-IM6	7	0.495	11.408	162.971%	2.637	87.9%	1.89161	0.463
P-0043153-T01-IM6	6	0.476	10.085	168.083%	2.506	88.6%	2.25384	0.442
P-0043155-T01-IM6	4	0.523	6.608	165.2%	2.122	86.63%	2.57815	0.508
P-0043170-T01-IM6	33	0.647	35.953	108.948%	5.449	76.301%	0.93611	0.502
P-0043176-T01-IM6	3	0.233	5.454	181.8%	1.707	98.554%	2.58842	0.174
P-0043187-T01-IM6	26	0.603	31.105	119.635%	5.053	79.895%	1.08852	0.479
P-0043200-T01-IM6	5	0.32	8.761	175.22%	2.124	94.988%	2.30564	0.236
P-0043222-T01-IM6	10	0.337	16.806	168.06%	3.008	95.121%	2.17179	0.169
P-0043242-T01-IM6	14	0.578	17.497	124.979%	3.064	81.889%	1.26073	0.473
P-0043243-T01-IM6	3	0.216	5.492	183.067%	1.718	99.189%	3.31562	0.155
P-0043245-T01-IM6	1	0.066	1.977	197.7%	1.004	100.4%	4.46823	0.008
P-0043250-T01-IM6	10	0.524	15.16	151.6%	2.958	85.39%	1.72628	0.457
P-0043255-T01-IM6	1	0.049	1.983	198.3%	1.007	100.7%	4.7776	-0.014
P-0043277-T01-IM6	12	0.59	16.236	135.3%	4.916	81.933%	1.33646	0.57
P-0043344-T01-IM6	3	0.461	5.17	172.333%	1.562	90.182%	2.56296	0.448
P-0043350-T01-IM6	3	0.229	5.603	186.767%	1.689	97.514%	2.84479	0.156
P-0043353-T01-IM6	7	0.295	12.418	177.4%	2.539	95.965%	2.52792	0.153
P-0043363-T01-IM6	1	0.025	1.991	199.1%	1.011	101.1%	5.4414	-0.044
P-0043374-T01-IM6	12	0.463	18.131	151.092%	3.08	88.912%	1.75052	0.325
P-0043375-T01-IM6	3	0.183	5.727	190.9%	1.707	98.554%	3.11204	0.082
P-0043410-T01-IM6	7	0.297	12.296	175.657%	2.544	96.154%	2.75021	0.164
P-0043498-T02-IM6	1	0.018	1.994	199.4%	1.012	101.2%	5.75147	-0.052
P-0043499-T02-IM6	6	0.328	10.455	174.25%	2.673	94.505%	2.6225	0.253
P-0043502-T02-IM6	9	0.554	13.263	147.367%	2.509	83.633%	2.13142	0.49
P-0043503-T02-IM6	8	0.368	13.32	166.5%	2.641	93.373%	2.38032	0.25
P-0043508-T02-IM6	10	0.394	17.125	171.25%	3.903	91.995%	2.06678	0.324
P-0043514-T01-IM6	1	0.256	1.884	188.4%	0.967	96.7%	2.84794	0.237
P-0043573-T01-IM6	3	0.214	5.498	183.267%	1.72	99.304%	2.67313	0.153
P-0043590-T01-IM6	1	0.021	1.993	199.3%	1.011	101.1%	5.6332	-0.049
P-0043625-T02-IM6	9	0.614	12.252	136.133%	2.384	79.467%	1.45345	0.564
P-0043628-T01-IM6	4	0.341	7.201	180.025%	1.883	94.15%	2.53588	0.283
P-0043646-T01-IM6	4	0.426	6.819	170.475%	1.816	90.8%	2.1453	0.386
P-0043656-T01-IM6	4	0.115	7.73	193.25%	2.018	100.9%	3.7578	-0.038
P-0043692-T01-IM6	8	0.561	11.425	142.812%	2.617	82.757%	2.30101	0.516
P-0043696-T01-IM6	20	0.615	27.474	137.37%	4.499	79.532%	1.38471	0.547
P-0043700-T01-IM6	5	0.243	9.06	181.2%	2.193	98.074%	3.41117	0.138
P-0043704-T01-IM6	10	0.62	14.415	144.15%	3.197	79.925%	1.56846	0.593
P-0043733-T01-IM6	15	0.65	19.718	131.453%	3.522	76.856%	1.38358	0.599
P-0043787-T01-IM6	5	0.424	8.361	167.22%	2.396	90.56%	2.18731	0.385
P-0043815-T02-IM6	5	0.379	8.661	173.22%	2.07	92.573%	2.16485	0.312
P-0043822-T01-IM6	7	0.323	12.264	175.2%	2.509	94.831%	2.35438	0.195
P-0043823-T01-IM6	3	0.238	5.44	181.333%	1.703	98.323%	3.28493	0.18
P-0043829-T01-IM6	7	0.377	12.45	177.857%	2.781	92.7%	2.53969	0.303
P-0043854-T01-IM6	12	0.633	16.648	138.733%	3.33	78.489%	1.57249	0.595
P-0043860-T02-IM6	1	0.149	1.948	194.8%	0.989	98.9%	3.65325	0.111
P-0043872-T01-IM6	9	0.382	14.732	163.689%	2.786	92.867%	2.12428	0.254
P-0043877-T01-IM6	25	0.672	28.052	112.208%	4.253	74.035%	1.13614	0.564
P-0043915-T01-IM6	3	0.362	5.348	178.267%	1.618	93.415%	2.58524	0.324
P-0043925-T01-IM6	14	0.349	23.023	164.45%	3.812	95.3%	2.0348	0.152
P-0043938-T01-IM6	1	0.304	1.862	186.2%	0.956	95.6%	2.67719	0.291
P-0043956-T01-IM6	4	0.244	7.302	182.55%	1.953	97.65%	2.80623	0.159
P-0043962-T01-IM6	3	0.147	5.781	192.7%	1.723	99.477%	3.42654	0.03
P-0043972-T02-IM6	1	0.215	1.903	190.3%	0.977	97.7%	3.02572	0.19
P-0043993-T01-IM6	10	0.49	15.247	152.47%	3.021	87.209%	1.96115	0.411
P-0044006-T01-IM6	12	0.395	18.809	156.742%	3.456	92.365%	1.99549	0.251
P-0044013-T01-IM6	2	0.143	3.86	193.0%	1.407	99.49%	3.4619	0.072
P-0044016-T01-IM6	5	0.366	8.582	171.64%	2.082	93.11%	2.18154	0.294
P-0044017-T02-IM6	5	0.324	8.855	177.1%	2.116	94.63%	2.53669	0.238
P-0044032-T02-IM6	4	0.174	7.502	187.55%	2.003	100.15%	3.64759	0.072
P-0044042-T01-IM6	3	0.568	4.667	155.567%	1.458	84.178%	1.57718	0.555
P-0044045-T01-IM6	2	0.067	3.944	197.2%	1.426	100.833%	4.27415	-0.045
P-0044046-T01-IM6	3	0.129	5.768	192.267%	1.743	100.632%	3.55655	0.031
P-0044064-T01-IM6	5	0.272	9.124	182.48%	2.155	96.375%	2.68436	0.161
P-0044066-T01-IM6	17	0.505	23.699	139.406%	3.77	86.49%	1.54442	0.344
P-0044077-T01-IM6	17	0.518	24.528	144.282%	4.276	85.52%	1.58688	0.411
P-0044096-T01-IM6	7	0.376	11.985	171.214%	2.452	92.677%	2.11195	0.271
P-0044127-T01-IM6	20	0.594	27.571	137.855%	5.019	81.419%	1.32682	0.539
P-0044129-T02-IM6	5	0.264	9.18	183.6%	2.552	96.457%	2.66323	0.183
P-0044145-T05-IM6	50	0.746	50.623	101.246%	8.457	67.28%	0.80919	0.691
P-0044186-T01-IM6	12	0.414	20.188	168.233%	3.863	91.052%	1.98292	0.309
P-0044214-T01-IM6	8	0.365	13.526	169.075%	2.944	93.097%	2.2807	0.267
P-0044246-T01-IM6	3	0.151	5.775	192.5%	1.721	99.362%	3.35361	0.036
P-0044253-T01-IM6	5	0.239	9.075	181.5%	2.197	98.253%	2.9203	0.132
P-0044287-T01-IM6	3	0.1	5.851	195.033%	1.743	100.632%	3.78014	-0.037
P-0044306-T01-IM6	9	0.435	14.514	161.267%	2.989	90.122%	1.81611	0.35
P-0044335-T01-IM6	10	0.502	15.972	159.72%	3.26	87.127%	1.67771	0.449
P-0044347-T01-IM6	24	0.725	26.165	109.021%	4.762	70.212%	0.95658	0.684
P-0044365-T01-IM6	2	0.158	3.867	193.35%	1.398	98.854%	3.40748	0.082
P-0044380-T02-IM6	2	0.171	3.833	191.65%	1.397	98.783%	3.66956	0.107
P-0044387-T01-IM6	3	0.459	4.922	164.067%	1.543	89.085%	2.2535	0.432
P-0044394-T01-IM6	13	0.468	20.821	160.162%	3.852	88.371%	1.8575	0.374
P-0044396-T01-IM6	2	0.189	3.759	187.95%	1.401	99.066%	2.8217	0.14
P-0044408-T03-IM6	2	0.239	3.765	188.25%	1.373	97.086%	3.51651	0.193
P-0044411-T01-IM6	5	0.193	9.379	187.58%	2.213	98.968%	2.88994	0.045
P-0044432-T01-IM6	3	0.526	5.096	169.867%	1.966	87.922%	1.91715	0.526
P-0044436-T01-IM6	4	0.147	7.654	191.35%	1.999	99.95%	3.16745	0.007
P-0044465-T01-IM6	12	0.725	14.485	120.708%	3.351	71.444%	1.12072	0.709
P-0044470-T01-IM6	5	0.262	8.677	173.54%	2.226	99.55%	2.97737	0.183
P-0044493-T01-IM6	13	0.404	19.921	153.238%	3.784	91.775%	1.90957	0.268
P-0044496-T01-IM6	2	0.137	3.865	193.25%	1.409	99.631%	3.60351	0.065
P-0044519-T01-IM6	37	0.789	36.215	97.878%	6.127	62.21%	0.84019	0.75
P-0044570-T01-IM6	3	0.381	5.431	181.033%	1.618	93.415%	2.42828	0.368
P-0044573-T01-IM6	11	0.407	17.507	159.155%	3.046	91.84%	1.87236	0.257
P-0044639-T01-IM6	1	0.315	1.891	189.1%	0.96	96.0%	2.90793	0.317
P-0044650-T01-IM6	1	0.427	1.852	185.2%	0.939	93.9%	2.6045	0.456
P-0044660-T01-IM6	11	0.463	16.888	153.527%	2.942	88.705%	1.97874	0.338
P-0044696-T01-IM6	9	0.423	14.502	161.133%	2.721	90.7%	2.13732	0.308
P-0044699-T01-IM6	11	0.546	14.765	134.227%	3.022	83.815%	1.72016	0.472
P-0044705-T02-IM6	3	0.302	5.29	176.333%	1.658	95.725%	2.34724	0.253
P-0044706-T02-IM6	8	0.404	13.133	164.162%	2.59	91.57%	2.17682	0.297
P-0044707-T03-IM6	5	0.333	8.708	174.16%	2.112	94.452%	2.42951	0.253
P-0044738-T01-IM6	9	0.29	15.37	170.778%	3.208	96.725%	2.56082	0.152
P-0044740-T02-IM6	1	0.51	1.769	176.9%	0.906	90.6%	2.15987	0.523
P-0044757-T01-IM6	3	0.329	5.227	174.233%	1.639	94.628%	2.07801	0.284
P-0044814-T01-IM6	5	0.223	9.068	181.36%	2.224	99.46%	3.20267	0.12
P-0044848-T01-IM6	9	0.53	12.424	138.044%	2.813	84.815%	1.79471	0.471
P-0044902-T01-IM6	12	0.593	17.024	141.867%	3.465	81.671%	1.48608	0.553
P-0044904-T01-IM6	1	0.065	1.977	197.7%	1.004	100.4%	4.47863	0.007
P-0044913-T01-IM6	6	0.399	9.736	162.267%	2.254	92.019%	2.4496	0.324
P-0044916-T01-IM6	18	0.625	24.055	133.639%	3.826	78.098%	1.38471	0.539
P-0044918-T01-IM6	6	0.235	10.95	182.5%	2.756	97.439%	2.75897	0.118
P-0044925-T01-IM6	14	0.523	21.226	151.614%	3.998	85.238%	1.67329	0.446
P-0044938-T03-IM6	12	0.664	14.672	122.267%	3.376	75.49%	1.3617	0.632
P-0044941-T02-IM6	5	0.186	9.377	187.54%	2.222	99.371%	2.88483	0.043
P-0044942-T02-IM6	5	0.357	8.806	176.12%	2.09	93.468%	2.31002	0.282
P-0044954-T01-IM6	1	0.427	1.852	185.2%	0.939	93.9%	2.6045	0.456
P-0044961-T01-IM6	4	0.323	7.232	180.8%	1.894	94.7%	2.47081	0.257
P-0044964-T01-IM6	8	0.473	12.924	161.55%	2.499	88.353%	1.92849	0.398
P-0044969-T01-IM6	7	0.279	12.401	177.157%	2.564	96.91%	2.39416	0.139
P-0044985-T01-IM6	13	0.64	16.764	128.954%	2.786	77.27%	1.30254	0.57
P-0044988-T01-IM6	1	0.256	1.884	188.4%	0.967	96.7%	2.84794	0.237
P-0044992-T01-IM6	2	0.236	3.769	188.45%	1.374	97.156%	3.62491	0.189
P-0045018-T01-IM6	5	0.233	9.098	181.96%	2.202	98.476%	3.36347	0.125
P-0045019-T02-IM6	3	0.265	5.605	186.833%	1.67	96.417%	2.92429	0.201
P-0045032-T01-IM6	10	0.407	16.775	167.75%	3.418	91.35%	1.98249	0.315
P-0045096-T01-IM6	4	0.512	6.149	153.725%	1.722	86.1%	1.52152	0.481
P-0045119-T01-IM6	3	0.392	5.079	169.3%	1.593	91.972%	2.66863	0.356
P-0045126-T01-IM6	19	0.65	22.08	116.211%	4.372	76.107%	1.23155	0.59
P-0045163-T01-IM6	4	0.445	6.765	169.125%	1.802	90.1%	2.06619	0.411
P-0045169-T02-IM6	7	0.344	12.113	173.043%	3.145	94.825%	2.45296	0.283
P-0045172-T01-IM6	1	0.045	1.98	198.0%	1.015	101.5%	4.58865	-0.001
P-0045184-T01-IM6	6	0.373	10.1	168.333%	2.276	92.917%	2.14242	0.288
P-0045204-T01-IM6	8	0.425	13.233	165.412%	2.863	90.536%	2.19096	0.35
P-0045219-T01-IM6	12	0.642	15.827	131.892%	2.905	77.639%	1.41441	0.594
P-0045222-T01-IM6	2	0.264	3.778	188.9%	1.366	96.591%	2.89706	0.229
P-0045243-T01-IM6	1	0.045	1.98	198.0%	1.015	101.5%	4.58865	-0.001
P-0045247-T01-IM6	6	0.306	10.926	182.1%	2.692	95.177%	2.58944	0.222
P-0045255-T01-IM6	1	0.156	1.93	193.0%	0.99	99.0%	3.34681	0.124
P-0045256-T02-IM6	5	0.411	8.624	172.48%	2.046	91.5%	2.18018	0.358
P-0045257-T02-IM6	3	0.172	5.744	191.467%	1.712	98.842%	3.21527	0.066
