Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
P-0037459-T01-IM6	10	0.498	15.459	154.59%	3.681	86.762%	2.01172	0.449
P-0037475-T01-IM6	7	0.521	10.416	148.8%	2.26	85.42%	1.67482	0.463
P-0037479-T01-IM6	1	0.371	1.862	186.2%	0.947	94.7%	2.67373	0.379
P-0037491-T01-IM6	3	0.699	2.688	89.6%	1.26	72.746%	2.22508	0.688
P-0037494-T01-IM6	4	0.587	4.733	118.325%	1.647	82.35%	2.28236	0.564
P-0037507-T01-IM6	5	0.375	7.642	152.84%	2.195	98.163%	2.74226	0.327
P-0037552-T01-IM6	17	0.522	21.211	124.771%	4.326	90.203%	1.57867	0.433
P-0037556-T02-IM6	7	0.696	8.274	118.2%	2.202	73.4%	1.83445	0.675
P-0037587-T02-IM6	5	0.364	8.541	170.82%	2.084	93.199%	2.31876	0.293
P-0037642-T01-IM6	5	0.3	8.797	175.94%	2.144	95.883%	2.5413	0.213
P-0037643-T01-IM6	2	0.176	3.908	195.4%	1.971	98.55%	3.77246	0.155
P-0037650-T01-IM6	14	0.417	22.001	157.15%	4.065	90.896%	1.81499	0.284
P-0037652-T01-IM6	8	0.234	14.614	182.675%	2.777	98.182%	2.67903	0.015
P-0037668-T01-IM6	3	0.365	5.296	176.533%	1.614	93.184%	2.81169	0.326
P-0037692-T01-IM6	6	0.214	10.801	180.017%	2.81	99.349%	2.79374	0.116
P-0037693-T01-IM6	25	0.779	24.417	97.668%	3.931	62.946%	0.9543	0.728
P-0037718-T01-IM6	2	0.056	3.941	197.05%	1.442	101.965%	5.56826	-0.028
P-0037729-T01-IM6	9	0.203	16.565	184.056%	2.992	99.733%	2.85006	-0.06
P-0037743-T01-IM6	3	0.368	4.691	156.367%	1.658	95.725%	3.51949	0.335
P-0037761-T02-IM6	3	0.543	3.764	125.467%	1.495	86.314%	2.15717	0.524
P-0037767-T01-IM6	2	0.193	3.797	189.85%	1.391	98.359%	3.6245	0.137
P-0037770-T01-IM6	9	0.41	14.872	165.244%	2.737	91.233%	2.01003	0.286
P-0037771-T01-IM6	10	0.653	12.981	129.81%	2.656	76.672%	1.6454	0.615
P-0037774-T01-IM6	6	0.332	10.573	176.217%	2.311	94.346%	2.43824	0.228
P-0037833-T01-IM6	6	0.463	9.474	157.9%	2.172	88.672%	2.1316	0.402
P-0037863-T01-IM6	12	0.355	19.458	162.15%	3.556	95.038%	2.12869	0.206
P-0037870-T01-IM6	3	0.268	5.074	169.133%	1.752	101.152%	3.54809	0.228
P-0037879-T01-IM6	5	0.581	7.673	153.46%	1.864	83.361%	1.83195	0.564
P-0037901-T01-IM6	6	0.531	8.344	139.067%	2.086	85.161%	1.84702	0.486
P-0037914-T01-IM6	17	0.653	19.423	114.253%	3.511	76.616%	1.23883	0.58
P-0037924-T01-IM6	1	0.179	1.933	193.3%	0.984	98.4%	3.40228	0.148
P-0037925-T01-IM6	3	0.446	4.457	148.567%	1.566	90.413%	2.81614	0.419
P-0037965-T01-IM6	17	0.867	12.07	71.0%	3.597	50.368%	0.69401	0.858
P-0037975-T01-IM6	3	0.347	4.609	153.633%	1.718	99.189%	3.1005	0.316
P-0037982-T01-IM6	1	0.073	1.981	198.1%	0.999	99.9%	4.65351	-0.011
P-0037983-T01-IM6	23	0.616	27.899	121.3%	4.666	78.87%	1.23957	0.514
P-0038013-T01-IM6	4	0.315	6.989	174.725%	1.906	95.3%	2.86147	0.251
P-0038019-T01-IM6	2	0.166	3.826	191.3%	1.401	99.066%	3.70657	0.105
P-0038020-T01-IM6	8	0.39	12.725	159.062%	2.633	93.091%	2.16464	0.289
P-0038021-T01-IM6	5	0.228	8.867	177.34%	2.258	100.981%	3.21332	0.143
P-0038022-T01-IM6	3	0.217	5.705	190.167%	1.691	97.63%	3.02615	0.129
P-0038040-T01-IM6	17	0.591	23.616	138.918%	4.64	80.772%	1.47587	0.534
P-0038046-T01-IM6	7	0.341	12.343	176.329%	2.821	94.033%	2.38515	0.253
P-0038048-T01-IM6	12	0.445	18.458	153.817%	3.352	89.586%	1.86553	0.32
P-0038091-T01-IM6	4	0.154	7.666	191.65%	2.425	99.0%	3.88005	0.039
P-0038095-T01-IM6	7	0.168	13.188	188.4%	2.651	100.198%	3.0716	-0.071
P-0038098-T02-IM6	15	0.473	20.353	135.687%	3.699	89.714%	1.67973	0.342
P-0038099-T01-IM6	7	0.411	11.081	158.3%	2.735	91.167%	2.15202	0.345
P-0038143-T01-IM6	35	0.709	38.002	108.577%	5.507	70.51%	1.03088	0.609
P-0038151-T01-IM6	11	0.388	18.087	164.427%	3.066	92.443%	2.21055	0.217
P-0038165-T01-IM6	25	0.652	29.987	119.948%	4.487	75.844%	1.18585	0.543
P-0038172-T01-IM6	4	0.464	6.616	165.4%	1.781	89.05%	1.81449	0.43
P-0038206-T01-IM6	1	0.175	1.935	193.5%	0.985	98.5%	3.4266	0.143
P-0038208-T01-IM6	7	0.331	11.95	170.714%	2.514	95.02%	2.53713	0.218
P-0038228-T01-IM6	4	0.396	7.021	175.525%	1.845	92.25%	2.33625	0.355
P-0038256-T01-IM6	7	0.832	6.043	86.329%	1.856	55.961%	1.7715	0.824
P-0038266-T01-IM6	3	0.289	5.408	180.267%	1.66	95.84%	3.04296	0.235
P-0038268-T01-IM6	14	0.531	18.965	135.464%	3.601	84.876%	1.56142	0.438
P-0038269-T02-IM6	4	0.527	6.198	154.95%	1.711	85.55%	2.15537	0.5
P-0038282-T01-IM6	1	0.148	1.961	196.1%	0.989	98.9%	3.94268	0.11
P-0038283-T01-IM6	3	0.692	3.573	119.1%	1.614	72.18%	1.14091	0.685
P-0038288-T01-IM6	3	0.166	5.775	192.5%	1.711	98.785%	3.71192	0.045
P-0038289-T01-IM6	3	0.168	5.772	192.4%	1.711	98.785%	3.35065	0.048
P-0038343-T01-IM6	2	0.43	3.548	177.4%	1.298	91.782%	2.27278	0.424
P-0038391-T01-IM6	16	0.589	21.201	132.506%	3.791	80.824%	1.33904	0.507
P-0038394-T01-IM6	4	0.528	6.073	151.825%	1.705	85.25%	2.17724	0.499
P-0038428-T02-IM6	5	0.291	9.088	181.76%	2.14	95.704%	2.57081	0.188
P-0038441-T01-IM6	15	0.577	20.142	134.28%	3.921	81.759%	1.55009	0.508
P-0038442-T01-IM6	1	0.132	1.951	195.1%	0.993	99.3%	3.70917	0.091
P-0038443-T01-IM6	8	0.334	12.761	159.512%	3.283	94.772%	2.50994	0.252
P-0038507-T01-IM6	4	0.684	5.053	126.325%	1.792	73.158%	1.91591	0.673
P-0038563-T01-IM6	6	0.303	10.835	180.583%	2.335	95.326%	2.40505	0.178
P-0038566-T01-IM6	6	0.114	11.589	193.15%	2.848	100.692%	3.42314	-0.09
P-0038658-T01-IM6	6	0.588	7.381	123.017%	2.597	91.818%	12.55086	0.568
P-0038721-T01-IM6	6	0.545	7.12	118.667%	2.128	86.875%	2.59924	0.507
P-0038759-T01-IM6	1	0.037	1.99	199.0%	1.004	100.4%	5.33311	-0.069
P-0038763-T01-IM6	3	0.529	4.643	154.767%	1.48	85.448%	1.72128	0.509
P-0038772-T01-IM6	4	0.181	7.508	187.7%	1.992	99.6%	3.3564	0.075
P-0038774-T01-IM6	2	0.452	3.315	165.75%	1.266	89.52%	2.57386	0.434
P-0038790-T01-IM6	11	0.468	16.63	151.182%	3.189	88.447%	1.92049	0.368
P-0038821-T01-IM6	7	0.348	11.745	167.786%	2.499	94.453%	2.29471	0.244
P-0038833-T01-IM6	8	0.301	14.103	176.288%	2.71	95.813%	2.64726	0.137
P-0038834-T01-IM6	3	0.095	5.871	195.7%	1.739	100.401%	3.85994	-0.07
P-0038852-T01-IM6	3	0.291	5.261	175.367%	1.673	96.591%	3.27454	0.242
P-0038858-T01-IM6	4	0.343	7.017	175.425%	2.303	94.02%	2.4717	0.305
P-0038945-T01-IM6	7	0.404	11.743	167.757%	2.42	91.467%	2.11176	0.312
P-0038954-T01-IM6	1	0.179	1.933	193.3%	0.984	98.4%	3.40228	0.148
P-0038958-T01-IM6	4	0.263	7.287	182.175%	1.936	96.8%	2.9196	0.179
P-0038961-T01-IM6	3	0.479	4.153	138.433%	1.546	89.258%	1.54075	0.455
P-0038972-T01-IM6	15	0.565	21.534	143.56%	4.13	82.6%	1.82787	0.5
P-0038984-T01-IM6	21	0.524	28.181	134.195%	5.182	85.192%	1.36291	0.414
P-0038992-T01-IM6	12	0.597	14.613	121.775%	3.824	81.528%	1.77086	0.559
P-0039013-T01-IM6	6	0.353	10.631	177.183%	2.649	93.656%	2.27496	0.289
P-0039021-T01-IM6	1	0.481	1.4	140.0%	0.888	88.8%	1.20394	0.473
P-0039029-T01-IM6	4	0.12	7.749	193.725%	2.006	100.3%	3.54091	-0.064
P-0039031-T01-IM6	4	0.122	7.585	189.625%	2.471	100.878%	3.79175	0.037
P-0039044-T01-IM6	1	0.047	1.988	198.8%	1.002	100.2%	5.09476	-0.053
P-0039046-T01-IM6	1	0.047	1.988	198.8%	1.002	100.2%	5.09476	-0.053
P-0039050-T01-IM6	4	0.362	7.242	181.05%	1.875	93.75%	2.3819	0.332
P-0039065-T01-IM6	4	0.29	7.135	178.375%	1.921	96.05%	3.1037	0.218
P-0039077-T01-IM6	6	0.54	9.566	159.433%	2.417	85.454%	1.72487	0.516
P-0039078-T01-IM6	7	0.523	10.402	148.6%	2.257	85.307%	1.89377	0.466
P-0039079-T01-IM6	2	0.591	2.67	133.5%	1.141	80.681%	1.10577	0.579
P-0039129-T01-IM6	4	0.251	7.32	183.0%	1.944	97.2%	3.16472	0.164
P-0039146-T01-IM6	5	0.261	9.092	181.84%	2.167	96.911%	2.80513	0.152
P-0039219-T01-IM6	2	0.158	3.834	191.7%	1.404	99.278%	4.98896	0.096
P-0039223-T01-IM6	2	0.126	3.868	193.4%	1.416	100.126%	3.45364	0.056
P-0039237-T01-IM6	5	0.476	8.022	160.44%	1.971	88.146%	2.43339	0.431
P-0039257-T01-IM6	3	0.546	3.602	120.067%	1.506	86.949%	3.14957	0.527
P-0039258-T01-IM6	6	0.334	9.937	165.617%	2.351	95.979%	2.73609	0.251
P-0039263-T02-IM6	5	0.293	8.784	175.68%	2.156	96.419%	2.84057	0.206
P-0039278-T01-IM6	5	0.192	9.44	188.8%	2.206	98.655%	3.12668	0.022
P-0039279-T01-IM6	1	0.353	1.908	190.8%	0.962	96.2%	3.07498	0.44
P-0039320-T01-IM6	1	0.407	1.608	160.8%	0.917	91.7%	1.62946	0.396
P-0039352-T01-IM6	8	0.499	12.177	152.212%	2.452	86.691%	1.87646	0.425
P-0039359-T01-IM6	3	0.524	4.666	155.533%	1.485	85.737%	2.46567	0.504
P-0039368-T01-IM6	1	0.137	1.964	196.4%	0.991	99.1%	4.02315	0.092
P-0039387-T01-IM6	3	0.304	5.377	179.233%	1.651	95.321%	2.63196	0.252
P-0039390-T01-IM6	5	0.433	8.266	165.32%	2.017	90.203%	1.87291	0.379
P-0039391-T01-IM6	2	0.179	3.867	193.35%	1.968	98.4%	3.40228	0.148
P-0039397-T01-IM6	19	0.54	26.736	140.716%	4.04	84.24%	1.42617	0.394
P-0039401-T01-IM6	44	0.748	41.373	94.03%	5.715	66.436%	0.81776	0.63
P-0039404-T01-IM6	13	0.619	18.36	141.231%	3.448	79.103%	1.46475	0.57
P-0039409-T01-IM6	8	0.323	13.274	165.925%	2.738	96.803%	1.99387	0.206
P-0039416-T01-IM6	1	0.481	1.4	140.0%	0.888	88.8%	1.20394	0.473
P-0039418-T01-IM6	3	0.569	3.338	111.267%	1.496	86.372%	2.66376	0.553
P-0039430-T02-IM6	9	0.452	14.478	160.867%	3.455	89.208%	1.80191	0.396
P-0039465-T02-IM6	19	0.497	26.149	137.626%	4.682	86.943%	1.5776	0.371
P-0039531-T02-IM6	5	0.416	8.336	166.72%	2.034	90.963%	2.08924	0.357
P-0039584-T01-IM6	4	0.588	4.385	109.625%	1.676	83.8%	1.61346	0.566
P-0039587-T01-IM6	6	0.473	7.884	131.4%	2.499	102.021%	3.25335	0.437
P-0039591-T01-IM6	3	0.319	5.347	178.233%	1.642	94.801%	2.58514	0.27
P-0039592-T02-IM6	7	0.524	9.656	137.943%	2.354	88.973%	2.41707	0.476
P-0039598-T01-IM6	1	0.145	1.962	196.2%	0.99	99.0%	3.96352	0.105
P-0039604-T01-IM6	5	0.589	5.163	103.26%	2.169	81.98%	2.65438	0.569
P-0039620-T01-IM6	15	0.737	16.94	112.933%	3.244	67.642%	1.36417	0.701
P-0039647-T01-IM6	5	0.396	8.841	176.82%	2.066	92.394%	2.3535	0.358
P-0039650-T01-IM6	21	0.552	28.844	137.352%	4.173	83.46%	1.34752	0.389
P-0039651-T01-IM6	10	0.569	13.327	133.27%	2.851	82.301%	1.56155	0.51
P-0039658-T01-IM6	2	0.227	3.832	191.6%	1.379	97.51%	3.35017	0.185
P-0039676-T01-IM6	1	0.122	1.968	196.8%	0.993	99.3%	4.14164	0.067
P-0039680-T01-IM6	29	0.885	23.304	80.359%	3.786	46.96%	0.85708	0.866
P-0039699-T01-IM6	4	0.237	7.412	185.3%	1.948	97.4%	2.65585	0.14
P-0039716-T01-IM6	2	0.089	3.934	196.7%	1.415	100.056%	4.11564	-0.039
P-0039781-T01-IM6	7	0.454	11.361	162.3%	2.679	89.3%	2.03963	0.402
P-0039785-T01-IM6	6	0.552	9.105	151.75%	2.359	83.403%	2.3606	0.521
P-0039793-T01-IM6	15	0.445	23.005	153.367%	4.104	89.557%	1.82946	0.312
P-0039795-T01-IM6	7	0.515	11.108	158.686%	2.582	86.067%	2.06013	0.474
P-0039801-T01-IM6	5	0.259	9.243	184.86%	2.161	96.643%	2.8614	0.133
P-0039832-T01-IM6	13	0.575	18.516	142.431%	3.572	81.947%	1.70616	0.514
P-0039853-T01-IM6	10	0.387	16.894	168.94%	2.916	92.212%	1.94709	0.226
P-0039859-T02-IM6	4	0.177	7.63	190.75%	1.976	98.8%	3.14147	0.029
P-0039902-T01-IM6	47	0.91	39.149	83.296%	6.446	44.588%	0.83425	0.9
P-0039904-T02-IM6	8	0.394	13.642	170.525%	2.601	91.959%	2.08216	0.281
P-0039908-T01-IM6	2	0.085	3.937	196.85%	1.416	100.126%	4.18099	-0.045
P-0039941-T01-IM6	4	0.457	6.507	162.675%	1.781	89.05%	2.38917	0.419
P-0039952-T01-IM6	5	0.424	8.277	165.54%	2.026	90.605%	2.42215	0.367
P-0039968-T02-IM6	7	0.388	11.267	160.957%	2.458	92.904%	2.28678	0.299
P-0039973-T01-IM6	3	0.208	5.717	190.567%	1.694	97.803%	3.06055	0.114
P-0039978-T01-IM6	21	0.443	31.593	150.443%	4.876	90.545%	1.59989	0.251
P-0039980-T01-IM6	5	0.414	8.83	176.6%	2.429	91.808%	2.17832	0.388
P-0039988-T01-IM6	29	0.67	32.127	110.783%	4.984	74.297%	1.06463	0.563
P-0040010-T01-IM6	2	0.143	3.849	192.45%	1.41	99.702%	3.91798	0.077
P-0040011-T01-IM6	4	0.292	7.389	184.725%	1.914	95.7%	2.91102	0.217
P-0040019-T01-IM6	7	0.395	12.087	172.671%	2.434	91.997%	2.3025	0.306
P-0040034-T03-IM6	3	0.637	3.175	105.833%	1.356	78.289%	1.02969	0.623
P-0040055-T01-IM6	4	0.316	7.338	183.45%	1.9	95.0%	2.61202	0.257
P-0040059-T01-IM6	3	0.08	5.891	196.367%	1.745	100.748%	4.02014	-0.093
P-0040060-T01-IM6	4	0.252	7.317	182.925%	1.943	97.15%	3.0833	0.165
P-0040065-T01-IM6	16	0.581	21.457	134.106%	4.154	81.467%	1.5251	0.512
P-0040079-T01-IM6	1	0.077	1.98	198.0%	0.998	99.8%	4.59542	-0.004
P-0040095-T01-IM6	4	0.233	7.512	187.8%	1.946	97.3%	2.83496	0.121
P-0040097-T01-IM6	11	0.604	14.964	136.036%	2.883	79.96%	1.70261	0.546
P-0040099-T01-IM6	5	0.309	9.095	181.9%	2.127	95.122%	2.76914	0.216
P-0040127-T01-IM6	3	0.781	3.438	114.6%	1.155	66.684%	0.86836	0.777
P-0040133-T01-IM6	8	0.471	12.917	161.462%	3.06	88.335%	1.75256	0.42
P-0040134-T01-IM6	1	0.175	1.935	193.5%	0.985	98.5%	3.4266	0.143
P-0040135-T01-IM6	1	0.102	1.973	197.3%	0.995	99.5%	4.32019	0.035
P-0040144-T01-IM6	1	0.137	1.964	196.4%	0.991	99.1%	4.02315	0.092
P-0040145-T01-IM6	6	0.437	8.088	134.8%	2.582	105.41%	4.50713	0.399
P-0040162-T01-IM6	6	0.297	10.859	180.983%	2.34	95.53%	2.79902	0.168
P-0040163-T01-IM6	5	0.34	7.954	159.08%	2.419	108.181%	4.15313	0.299
P-0040251-T01-IM6	22	0.572	28.397	129.077%	4.786	82.079%	1.3209	0.458
P-0040258-T01-IM6	4	0.471	6.599	164.975%	1.775	88.75%	2.35422	0.439
P-0040267-T01-IM6	8	0.348	13.804	172.55%	2.654	93.833%	2.26208	0.21
P-0040295-T01-IM6	2	0.218	3.771	188.55%	1.382	97.722%	2.96797	0.168
P-0040360-T01-IM6	3	0.258	5.608	186.933%	1.673	96.591%	2.83319	0.191
P-0040370-T01-IM6	2	0.136	3.9	195.0%	1.403	99.207%	3.86194	0.037
P-0040374-T01-IM6	6	0.42	9.919	165.317%	2.223	90.754%	2.4792	0.349
P-0040375-T01-IM6	16	0.603	19.866	124.162%	4.097	80.349%	1.79536	0.542
P-0040465-T01-IM6	1	0.252	1.906	190.6%	0.97	97.0%	3.05982	0.236
P-0040473-T01-IM6	12	0.371	20.156	167.967%	3.722	93.05%	2.08698	0.229
P-0040483-T01-IM6	7	0.316	12.26	175.143%	2.846	94.867%	2.53487	0.214
P-0040510-T01-IM6	6	0.605	8.868	147.8%	1.996	81.486%	1.61505	0.583
P-0040511-T01-IM6	22	0.622	25.383	115.377%	4.197	79.316%	1.25272	0.51
P-0040513-T01-IM6	2	0.177	3.869	193.45%	1.392	98.429%	3.43829	0.104
P-0040528-T01-IM6	2	0.342	2.794	139.7%	1.533	108.399%	3.20165	0.326
P-0040536-T01-IM6	5	0.323	9.056	181.12%	2.117	94.675%	2.55687	0.238
P-0040544-T01-IM6	6	0.243	11.065	184.417%	2.383	97.286%	2.99243	0.079
P-0040576-T01-IM6	4	0.382	6.773	169.325%	1.848	92.4%	2.52111	0.331
P-0040592-T01-IM6	5	0.572	7.951	159.02%	1.896	84.792%	1.70259	0.568
P-0040600-T01-IM6	1	0.252	1.906	190.6%	0.97	97.0%	3.05982	0.236
P-0040649-T01-IM6	7	0.511	9.518	135.971%	2.311	87.348%	1.9735	0.456
P-0040655-T02-IM6	14	0.621	18.58	132.714%	3.52	78.71%	1.66504	0.564
P-0040684-T01-IM6	5	0.428	6.95	139.0%	2.157	96.464%	3.2831	0.387
P-0040694-T01-IM6	12	0.553	17.249	143.742%	3.333	83.325%	1.64115	0.484
P-0040732-T02-IM6	3	0.256	5.653	188.433%	1.675	96.706%	2.95702	0.191
P-0040744-T01-IM6	7	0.277	12.591	179.871%	2.553	96.494%	2.6953	0.118
P-0040769-T01-IM6	7	0.402	11.572	165.314%	2.751	91.7%	2.26026	0.337
P-0040796-T01-IM6	3	0.282	5.616	187.2%	1.664	96.071%	3.14271	0.235
P-0040818-T01-IM6	2	0.168	3.876	193.8%	1.394	98.571%	3.55598	0.089
P-0040869-T01-IM6	7	0.537	9.187	131.243%	2.531	84.367%	1.9522	0.495
P-0040887-T01-IM6	3	0.214	5.543	184.767%	1.709	98.669%	2.63053	0.148
P-0040888-T01-IM6	6	0.234	11.027	183.783%	2.759	97.545%	2.89605	0.119
P-0040934-T01-IM6	4	0.275	7.319	182.975%	1.924	96.2%	2.6527	0.191
P-0040935-T01-IM6	5	0.21	9.385	187.7%	2.194	98.119%	3.09733	0.053
P-0040945-T01-IM6	5	0.414	8.341	166.82%	2.035	91.008%	1.98122	0.355
P-0040952-T01-IM6	3	0.096	5.87	195.667%	1.739	100.401%	3.85984	-0.069
P-0040953-T01-IM6	9	0.554	13.843	153.811%	3.506	85.033%	1.6222	0.535
P-0040954-T01-IM6	5	0.429	7.4	148.0%	2.571	114.979%	3.95439	0.402
P-0040961-T01-IM6	4	0.61	4.597	114.925%	1.605	80.25%	2.10144	0.589
P-0040984-T02-IM6	4	0.136	7.596	189.9%	2.037	101.85%	3.08815	0.029
P-0040991-T01-IM6	22	0.526	28.968	131.673%	4.592	86.781%	1.28368	0.373
P-0041007-T01-IM6	7	0.501	10.895	155.643%	2.295	86.743%	1.99781	0.441
P-0041014-T01-IM6	3	0.277	5.466	182.2%	1.666	96.187%	2.89696	0.218
P-0041023-T01-IM6	15	0.478	21.305	142.033%	3.635	88.162%	1.72934	0.334
P-0041040-T01-IM6	1	0.407	1.608	160.8%	0.917	91.7%	1.62946	0.396
P-0041053-T01-IM6	2	0.32	3.127	156.35%	1.434	101.399%	4.70869	0.299
P-0041075-T01-IM6	11	0.712	11.027	100.245%	2.75	76.271%	1.71016	0.681
P-0041118-T03-IM6	26	0.804	18.897	72.681%	6.126	59.501%	0.66444	0.788
P-0041125-T01-IM6	10	0.468	15.252	152.52%	2.797	88.449%	1.72626	0.36
P-0041149-T01-IM6	1	0.047	1.988	198.8%	1.002	100.2%	5.09476	-0.053
P-0041174-T01-IM6	1	0.252	1.906	190.6%	0.97	97.0%	3.05982	0.236
P-0041179-T01-IM6	1	0.434	1.839	183.9%	0.934	93.4%	2.5171	0.455
P-0041197-T01-IM6	7	0.274	12.604	180.057%	2.556	96.608%	2.62877	0.114
P-0041206-T01-IM6	2	0.613	1.983	99.15%	1.181	83.509%	2.34088	0.604
P-0041210-T01-IM6	2	0.32	3.128	156.4%	1.434	101.399%	4.80546	0.299
P-0041215-T02-IM6	1	0.047	1.988	198.8%	1.002	100.2%	5.09476	-0.053
P-0041217-T01-IM6	2	0.094	3.93	196.5%	1.414	99.985%	4.05163	-0.029
P-0041247-T01-IM6	3	0.205	5.722	190.733%	1.696	97.919%	3.14203	0.108
P-0041251-T01-IM6	8	0.271	13.93	174.125%	4.118	145.593%	8.7237	0.224
P-0041277-T02-IM6	9	0.459	14.806	164.511%	3.67	89.011%	2.34399	0.413
P-0041297-T01-IM6	17	0.818	13.672	80.424%	3.858	69.292%	0.79367	0.803
P-0041300-T01-IM6	2	0.324	3.659	182.95%	1.341	94.823%	3.27175	0.296
P-0041304-T02-IM6	10	0.427	16.337	163.37%	2.859	90.41%	2.10705	0.296
P-0041305-T01-IM6	1	0.103	1.973	197.3%	0.995	99.5%	4.30527	0.038
P-0041306-T01-IM6	31	0.601	39.248	126.606%	5.937	81.551%	1.2976	0.477
P-0041310-T01-IM6	9	0.315	15.654	173.933%	3.429	95.103%	2.33499	0.201
P-0041329-T01-IM6	1	0.084	1.969	196.9%	1.002	100.2%	4.16057	0.034
P-0041355-T01-IM6	4	0.324	7.198	179.95%	1.892	94.6%	2.56198	0.258
P-0041416-T01-IM6	3	0.485	5.007	166.9%	1.535	88.623%	2.33915	0.467
P-0041421-T01-IM6	4	0.345	6.52	163.0%	1.915	95.75%	2.83353	0.296
P-0041438-T01-IM6	4	0.477	5.512	137.8%	2.015	100.75%	4.08802	0.454
P-0041470-T01-IM6	1	0.222	1.917	191.7%	0.976	97.6%	3.18698	0.2
P-0041484-T01-IM6	4	0.218	7.544	188.6%	1.954	97.7%	3.42243	0.096
P-0041521-T01-IM6	20	0.758	18.258	91.29%	3.913	65.217%	0.92963	0.721
P-0041522-T01-IM6	4	0.605	4.254	106.35%	1.747	87.35%	3.85575	0.587
P-0041524-T01-IM6	2	0.283	3.791	189.55%	1.364	96.449%	3.0703	0.275
P-0041543-T01-IM6	11	0.327	19.193	174.482%	4.121	94.542%	2.1998	0.209
P-0041594-T01-IM6	1	0.176	1.954	195.4%	0.985	98.5%	3.77246	0.155
P-0041601-T01-IM6	3	0.368	5.29	176.333%	1.613	93.127%	2.81451	0.329
P-0041615-T01-IM6	9	0.44	13.679	151.989%	2.713	90.433%	1.95274	0.34
P-0041623-T01-IM6	2	0.064	3.953	197.65%	1.422	100.551%	4.43798	-0.079
P-0041629-T01-IM6	21	0.72	22.67	107.952%	4.132	69.844%	1.22216	0.668
P-0041637-T01-IM6	7	0.292	12.457	177.957%	2.54	96.003%	2.41738	0.147
P-0041642-T01-IM6	35	0.69	39.699	113.426%	5.922	72.349%	1.12722	0.595
P-0041676-T01-IM6	5	0.697	5.98	119.6%	1.9	71.813%	1.559	0.683
P-0041695-T01-IM6	1	0.02	1.995	199.5%	1.006	100.6%	5.9563	-0.096
P-0041703-T01-IM6	12	0.441	19.324	161.033%	3.11	89.778%	1.85024	0.281
P-0041730-T01-IM6	11	0.584	15.474	140.673%	2.933	81.347%	1.58144	0.521
P-0041830-T01-IM6	19	0.768	22.121	116.426%	3.963	66.987%	1.03801	0.749
P-0041835-T01-IM6	1	0.047	1.988	198.8%	1.002	100.2%	5.09476	-0.053
P-0041864-T01-IM6	1	0.407	1.608	160.8%	0.917	91.7%	1.62946	0.396
P-0041866-T01-IM6	3	0.407	5.132	171.067%	1.585	91.51%	2.02724	0.374
P-0041872-T01-IM6	10	0.421	16.111	161.11%	3.146	90.817%	1.98229	0.317
P-0041875-T01-IM6	1	0.047	1.988	198.8%	1.002	100.2%	5.09476	-0.053
P-0041876-T01-IM6	43	0.743	44.164	102.707%	6.342	67.225%	0.91487	0.656
P-0041883-T02-IM6	4	0.303	7.251	181.275%	1.906	95.3%	2.7802	0.228
P-0041893-T03-IM6	3	0.376	5.49	183.0%	1.626	93.877%	2.55524	0.386
P-0041908-T01-IM6	1	0.073	1.981	198.1%	0.999	99.9%	4.65351	-0.011
P-0041909-T01-IM6	4	0.277	7.25	181.25%	1.926	96.3%	2.86749	0.197
P-0041941-T01-IM6	2	0.608	1.999	99.95%	1.188	84.004%	4.02442	0.599
P-0041967-T01-IM6	2	0.16	3.832	191.6%	1.404	99.278%	4.522	0.098
P-0041976-T01-IM6	7	0.447	10.815	154.5%	2.686	89.533%	2.00192	0.39
P-0042033-T03-IM6	4	0.568	4.534	113.35%	1.708	85.4%	3.42923	0.545
P-0042034-T01-IM6	2	0.153	3.84	192.0%	1.406	99.419%	5.00746	0.089
P-0042047-T01-IM6	3	0.397	4.991	166.367%	1.591	91.856%	2.32595	0.361
P-0042069-T03-IM6	9	0.491	14.334	159.267%	2.906	87.619%	1.91452	0.433
P-0042088-T01-IM6	6	0.39	10.118	168.633%	2.256	92.101%	2.27784	0.309
P-0042099-T01-IM6	9	0.595	12.848	142.756%	2.667	80.413%	1.8066	0.548
P-0042104-T01-IM6	2	0.245	3.819	190.95%	1.374	97.156%	3.20185	0.214
P-0042115-T01-IM6	9	0.429	14.264	158.489%	2.715	90.5%	2.01856	0.319
P-0042153-T01-IM6	3	0.128	5.826	194.2%	1.726	99.651%	4.03216	-0.017
P-0042154-T01-IM6	9	0.53	12.682	140.911%	2.545	84.833%	1.64182	0.455
P-0042158-T02-IM6	7	0.515	10.275	146.786%	2.572	85.733%	1.93355	0.471
P-0042173-T01-IM6	1	0.452	1.564	156.4%	0.892	89.2%	1.52308	0.443
P-0042197-T01-IM6	12	0.518	18.079	150.658%	3.63	85.56%	1.83633	0.449
P-0042203-T02-IM6	3	0.276	5.581	186.033%	1.665	96.129%	3.28598	0.217
P-0042240-T02-IM6	4	0.417	6.662	166.55%	1.818	90.9%	2.57679	0.371
P-0042251-T01-IM6	1	0.407	1.608	160.8%	0.917	91.7%	1.62946	0.396
P-0042274-T01-IM6	5	0.372	8.51	170.2%	2.076	92.842%	2.54689	0.303
P-0042317-T01-IM6	3	0.397	4.627	154.233%	1.619	93.473%	2.77379	0.366
